userid_x,userid_y,N_previous,n_prev_match,CE_alter,Pi_alter,meetup,Rank,CCE_alters,Pi_alters,CCE_ego_alter,Pi_ego_alter,CCE_ego_alters,Pi_ego_alters,LZ_entropy,Pi,ODLR,CODLR,category,a_Pi
james-huerta,dawn-winchester,858,202,8.092065889440535,0.10498963054894908,13,1,8.092065889440535,0.10498963054894908,4.805915860576833,0.5513407134059545,4.805915860576833,0.5513407134059545,4.872256324014126,0.5437806722656949,0.033057851239669415,0.033057851239669415,non-social co-location network,0.6215998284088085
janelle-gunther,oscar-trelles,886,103,9.303025299260938,0.0610241423215083,3,1,9.303025299260938,0.0610241423215083,6.2123233654040435,0.4538242890891251,6.2123233654040435,0.4538242890891251,6.264566107243415,0.4481891856257022,0.033200531208499334,0.033200531208499334,non-social co-location network,0.6218107451616149
janine-freriks,frank-bovenkerk,957,468,7.7914552529603105,0.1310848585125892,35,1,7.7914552529603105,0.1310848585125892,3.636786890868653,0.6726064363799804,3.636786890868653,0.6726064363799804,3.668377464913035,0.6692276265613364,0.09034267912772584,0.09034267912772584,non-social co-location network,0.7307308465917643
jared-taylor,joy-londok,1434,32,10.579265707825376,0.10053193253331527,4,1,10.579265707825376,0.10053193253331527,7.21893068283592,0.4458824107852505,7.21893068283592,0.4458824107852505,7.238275354631514,0.44411087240598207,0.0244104261481175,0.0244104261481175,non-social co-location network,0.4572332609185371
jase-patrizio,meryl-cooper,810,92,9.347881728051009,0.1433958984907389,11,1,9.34788172805101,0.1433958984907389,6.447045570434117,0.4667279459295162,6.447045570434117,0.4667279459295162,6.490395129161827,0.4623997158130916,0.02512562814070352,0.02512562814070352,non-social co-location network,0.6345143605991967
jason-anderson,jim-hord,582,324,8.24432552903272,0.049601773211262384,13,1,8.24432552903272,0.049601773211262384,2.8319450694487673,0.7573178229355277,2.8319450694487673,0.7573178229355277,2.866152688385098,0.7538982548777794,0.015015015015015015,0.015015015015015015,non-social co-location network,0.6933768388046294
jason-lafrenais,matthew-s,211,5,7.6824550486235665,0.16999594553756187,4,1,7.6824550486235665,0.16999594553756187,4.610052251311847,0.5716989306205942,4.610052251311847,0.5716989306205942,4.616305703970576,0.5709945606762115,0.01977401129943503,0.01977401129943503,non-social co-location network,0.4287029277139833
jason-lake,ivan-kanevski,313,244,7.2047513559300995,0.3343799574253454,7,1,7.2047513559301,0.3343799574253454,6.058801489728532,0.4638780138204857,6.058801489728532,0.4638780138204857,6.2476812273537075,0.44329003990785576,0.03730272596843615,0.03730272596843615,non-social co-location network,0.5672925782328146
jason-liszka,dens,1503,222,7.562787100758626,0.16527941364973486,24,1,7.5627871007586265,0.16527941364973486,6.227204767697431,0.3624301241184551,6.227204767697431,0.3624301241184551,6.224753043622763,0.3627582655931004,0.2747603833865815,0.2747603833865815,non-social co-location network,0.41598556816178806
jason-scott,amish-shah,448,29,8.361607465269348,0.05509654779281727,3,1,8.361607465269348,0.055096547792817266,6.592021654914997,0.3344823281311442,6.592021654914997,0.3344823281311442,6.70770662909116,0.3190174629035484,0.04065040650406504,0.04065040650406504,non-social co-location network,0.3934352185509784
jason-smith1,ben-malbon,233,28,7.663276279644863,0.147435529520271,4,1,7.663276279644863,0.147435529520271,4.995859672721798,0.517348281545685,4.995859672721798,0.517348281545685,5.039785766905398,0.5120975810894065,0.04807692307692308,0.04807692307692308,non-social co-location network,0.33924354652724364
jasoncarlin,tyler-willis,675,97,9.022948911180569,0.07761600985915944,6,1,9.022948911180569,0.07761600985915944,5.3565268413787885,0.5339715951629804,5.3565268413787885,0.5339715951629804,5.401413576298385,0.5292655296982891,0.03353658536585366,0.03353658536585366,non-social co-location network,0.3562833040871575
jazznotjazz,kazuhito-kidachi,397,324,5.5854075738085855,0.2593437597044173,10,1,5.585407573808586,0.2593437597044173,3.3459809629058177,0.6275522363023295,3.3459809629058177,0.6275522363023295,3.4504410039473186,0.6129096817061284,0.1724137931034483,0.1724137931034483,non-social co-location network,0.6655163790463343
jeff-amlin,virginia-ivey,295,16,7.982933858393189,0.1066930840822319,3,1,7.982933858393189,0.1066930840822319,6.693065240030911,0.3083176760057199,6.693065240030911,0.3083176760057199,6.808260950971223,0.2922455418720214,0.026785714285714284,0.026785714285714284,non-social co-location network,0.4778310033183949
jenn-bee,cassel-kroll,2647,368,9.315237556611393,0.031414211825754594,14,1,9.315237556611393,0.031414211825754594,6.081896233048012,0.4594064422457974,6.081896233048012,0.4594064422457974,6.0604417722022434,0.46174317232671497,0.14390602055800295,0.14390602055800295,non-social co-location network,0.6269554269023683
jenn-lowther,jenna-langer,236,14,7.744524147370519,0.12792630360890506,3,1,7.7445241473705195,0.12792630360890506,5.6334374973579004,0.4368303820071424,5.6334374973579004,0.4368303820071424,5.671668551740426,0.4319708130933007,0.036065573770491806,0.036065573770491806,non-social co-location network,0.5284997562103738
jenn-ng,malte-goesche,2627,514,9.965732931587409,0.1185150553778996,38,1,9.965732931587409,0.1185150553778996,6.607640531147653,0.476256167600411,6.607640531147653,0.476256167600411,6.6940734601073935,0.4680627847248569,0.04594272076372315,0.04594272076372315,non-social co-location network,0.7524883055961366
jenn-winger,lauren-bugeja,164,11,7.3103056111266635,0.24886056050523694,5,1,7.310305611126664,0.24886056050523697,4.657697966645678,0.5754653054875287,4.657697966645678,0.5754653054875287,4.667243760222153,0.5744152073802767,0.017326732673267328,0.017326732673267328,non-social co-location network,0.3494719038609674
jenna-odett,mainak-mazumdar,546,283,7.302919754373133,0.28049116391768114,7,1,7.302919754373133,0.28049116391768114,5.262634868376762,0.5240729136253203,5.262634868376762,0.5240729136253203,5.39934016928752,0.5089763700862578,0.032064128256513016,0.032064128256513016,non-social co-location network,0.5400719501331883
jennifer-mcknight,nicole-belmont,398,179,6.832708859659972,0.27878024249982875,14,1,6.832708859659972,0.27878024249982875,5.355221985423156,0.4744147532893041,5.355221985423156,0.4744147532893041,5.473550139061324,0.4598062177216201,0.025477707006369428,0.025477707006369428,non-social co-location network,0.3642022723057337
jennifer-van-grove,jennifer-boyd,633,79,8.6278523965641,0.04301172115282061,4,1,8.6278523965641,0.04301172115282061,5.758861876654029,0.4553595773481735,5.758861876654029,0.4553595773481735,5.810344744925579,0.4492829001584733,0.06728538283062645,0.06728538283062645,non-social co-location network,0.4172567006347614
jere-keys,tim-johnson,321,184,7.368890096103238,0.11439994538825014,7,1,7.368890096103238,0.11439994538825014,3.3727203367142016,0.68101112657397,3.3727203367142016,0.68101112657397,3.4254979105425285,0.6750244409604184,0.03255813953488372,0.03255813953488372,non-social co-location network,0.6766579841281147
jeremy-perry,zach-wise,300,47,7.898541595317996,0.20709468856864788,3,1,7.898541595317995,0.20709468856864788,6.0927608063841,0.43487266879537695,6.0927608063841,0.43487266879537695,6.180735314122801,0.4246732540477625,0.03238095238095238,0.03238095238095238,non-social co-location network,0.6328304604315577
jesper-andersen,ryan-king,1016,109,7.741365066690879,0.06182572413734911,4,1,7.741365066690879,0.06182572413734911,6.2227187460983036,0.32733925877596565,6.2227187460983036,0.32733925877596565,6.190212441155822,0.33207007321104737,0.2468619246861925,0.2468619246861925,non-social co-location network,0.42515811174930834
jesse-brightman,miriam-ryan,1000,247,8.280946010663774,0.04665608704431444,15,1,8.280946010663774,0.04665608704431444,4.687320795495272,0.5598461056121752,4.687320795495272,0.5598461056121752,4.738324184912153,0.55400433946853,0.0943952802359882,0.0943952802359882,non-social co-location network,0.4911968382206768
jesse-middleton,andrew-shults,717,75,8.922273321657043,0.05148878564072571,4,1,8.922273321657043,0.05148878564072571,6.048768568768878,0.4440763270505013,6.048768568768878,0.4440763270505013,6.172266442028293,0.4299340578146608,0.09107468123861566,0.09107468123861566,non-social co-location network,0.47041365013506564
jessica-murray,suzanne-marlatt,826,108,8.744632315671208,0.038902245218543526,6,1,8.744632315671208,0.038902245218543526,5.7018697527604285,0.4684965324752668,5.7018697527604285,0.4684965324752668,5.828089301478117,0.453866228053356,0.08423326133909287,0.08423326133909287,non-social co-location network,0.5618678404725708
jh-ko,tj-cho,1115,242,6.920573910175699,0.04362528022547092,15,1,6.920573910175699,0.04362528022547092,4.2396977025268034,0.5344215371095815,4.2396977025268034,0.5344215371095815,4.153948031888435,0.5463323543601348,0.1507936507936508,0.1507936507936508,non-social co-location network,0.7250593558506546
jihoon-yeo,yuina-azu,808,246,5.42305992347026,0.09500432009857024,11,1,5.42305992347026,0.09500432009857024,2.608804541194879,0.6880184336050097,2.608804541194879,0.6880184336050097,2.513702428646147,0.7022529618463298,0.2826086956521739,0.2826086956521739,non-social co-location network,0.7385309267939337
jill-hanner,sheena-beaston,1600,371,9.078707300988984,0.058521317741923325,5,1,9.078707300988984,0.058521317741923325,4.8413444924333895,0.5847782696375154,4.8413444924333895,0.5847782696375154,4.898393709749558,0.5789439391977318,0.06645569620253164,0.06645569620253164,non-social co-location network,0.548484680021468
jim-techfrog-alden,josh-ross,786,32,9.418393081159012,0.03010684470463391,6,1,9.418393081159012,0.03010684470463391,6.57353237092196,0.4115279770488417,6.57353237092196,0.4115279770488417,6.612675726645023,0.40716941465603423,0.03561643835616438,0.03561643835616438,non-social co-location network,0.43098369787097934
jim-w,noah-coffey,214,8,8.158234261199196,0.10619806468775836,5,1,8.158234261199196,0.10619806468775836,4.408885192938231,0.5994048294622887,4.408885192938231,0.5994048294622887,4.414712975835157,0.5987686555327228,0.0234375,0.0234375,non-social co-location network,0.4137668275607051
jinwon-kim,4280,1290,845,6.9781520987115275,0.04226412370092037,67,1,6.978152098711527,0.042264123700920364,2.746507400713358,0.7289349321958637,2.746507400713358,0.7289349321958637,2.7462425151844965,0.7289662809569079,0.18320610687022898,0.18320610687022898,non-social co-location network,0.8316431380348276
jjangmi,tj-cho,1115,352,5.690943101558537,0.272105903694227,18,1,5.690943101558538,0.272105903694227,3.4154380318480384,0.6298346661945208,3.4154380318480384,0.6298346661945208,3.278553364318804,0.6481298083827249,0.17647058823529413,0.17647058823529413,non-social co-location network,0.7250593558506546
jlm,sarah-conley,1667,985,7.208675507597084,0.2808638779330573,4,1,7.208675507597084,0.2808638779330573,4.377044943106547,0.6134337569729581,4.377044943106547,0.6134337569729581,4.453332126749309,0.6053820421703222,0.11597374179431072,0.11597374179431072,non-social co-location network,0.5406258785683896
joanna-belbey,james-gilligan,272,102,7.470006845885417,0.19994153752390129,6,1,7.470006845885417,0.19994153752390126,4.92345815403876,0.5344333112818225,4.92345815403876,0.5344333112818225,4.989016662232434,0.5268204923682136,0.008645533141210375,0.008645533141210375,non-social co-location network,0.43207013331597666
joe-hall,brian-vandeputte,406,77,8.719877517107811,0.08716307494784332,10,1,8.719877517107811,0.08716307494784332,5.186524864974166,0.5386969382332553,5.186524864974166,0.5386969382332553,5.219363806814196,0.535165230965428,0.0661764705882353,0.0661764705882353,non-social co-location network,0.5498516319062703
joey-leslie,fox-woods,532,51,8.697560201410901,0.08412840168395576,4,1,8.697560201410901,0.08412840168395576,5.597478124169257,0.491499674728446,5.597478124169257,0.491499674728446,5.645721870864003,0.4861255770968164,0.015151515151515154,0.015151515151515154,non-social co-location network,0.3916997184534263
john-carew,matthew-schultz,2038,1077,8.49885900436666,0.09808549787470172,102,1,8.49885900436666,0.09808549787470172,3.384159178388971,0.7166923846773335,3.384159178388971,0.7166923846773335,3.4313889582448645,0.712076735852471,0.04356846473029045,0.04356846473029045,non-social co-location network,0.7397136087662299
john-lyons,aurelien-fonteneau,686,621,8.55843344221808,0.2220743920801769,13,1,8.55843344221808,0.2220743920801769,3.649963888501142,0.7209637010744859,3.649963888501142,0.7209637010744859,3.691845291877068,0.7172821103832614,0.04427333974975938,0.04427333974975938,non-social co-location network,0.5552855129055085
john-mccartney,jason-wah,522,68,8.452017058702388,0.1424685054607904,3,1,8.452017058702388,0.1424685054607904,6.5236320574920175,0.39390121371974574,6.5236320574920175,0.39390121371974574,6.745570022609623,0.3676854719657341,0.078125,0.078125,non-social co-location network,0.3419634324468717
john-preston-jr,marla-mccormick,757,232,8.1436100010762,0.1296997738230781,13,1,8.1436100010762,0.1296997738230781,5.156997156511893,0.5229782595077322,5.156997156511893,0.5229782595077322,5.2298939012568315,0.5147194116858629,0.03791469194312797,0.03791469194312797,non-social co-location network,0.6945963563739227
john-sanchez2,kimberly-even,390,94,7.888778760026286,0.2090804995447706,4,1,7.888778760026286,0.2090804995447706,6.3504828733713525,0.4051737638838489,6.3504828733713525,0.4051737638838489,6.506036856169269,0.3867201882786197,0.07020872865275142,0.07020872865275142,non-social co-location network,0.4908153229177969
john-wallace6,ang-dezelske,803,201,8.397911258409573,0.10412886326030672,4,1,8.397911258409573,0.10412886326030672,5.2444027103384725,0.5195248122245544,5.2444027103384725,0.5195248122245544,5.408568744869727,0.5010698366128106,0.12882096069868995,0.12882096069868995,non-social co-location network,0.4254697457198507
john-wiseman,david-pessah,381,103,7.9235735773379234,0.2203705779523948,18,1,7.9235735773379234,0.2203705779523948,6.137100153479754,0.43970634711887735,6.137100153479754,0.43970634711887735,6.251314929396418,0.426726835723753,0.06678082191780822,0.06678082191780822,non-social co-location network,0.5450892956393759
john-zanussi,sam7,1077,654,7.472487712568221,0.15128501940854852,83,1,7.472487712568221,0.15128501940854852,3.3302437708513053,0.6973849748309261,3.3302437708513053,0.6973849748309261,3.3544709289726407,0.6947736451386518,0.05147058823529412,0.05147058823529412,non-social co-location network,0.6798576983784235
john1,jason-long,246,9,7.8992703247294065,0.16408981783208534,3,1,7.8992703247294065,0.16408981783208534,4.221354559075539,0.6237128247556122,4.221354559075539,0.6237128247556122,4.2248840739891,0.6233376388030757,0.007299270072992701,0.007299270072992701,non-social co-location network,0.4238421986034677
